id	ER-ATH-ERR1084765	ER-ATH-ERR1084764	ER-NOD-ERR1084806	ER-NOD-ERR1084805	TN-ATH-ERR1084766	TN-ATH-ERR1084768	TN-NOD-ERR1084799	TN-NOD-ERR1084798
ENSMUSG00000066538	0.31852	0	0	0	0	0	0	0
ENSMUSG00000066551	4.41298	0	0	0	0	2.68843	1.60238	0
ENSMUSG00000066721	0.322437	0	0	0.798963	0	0	0	0
ENSMUSG00000067038	0.982406	0	0	0	0	0	2.24337	0
ENSMUSG00000067147	4.97114	5.55168	4.6028	6.55966	0	4.32817	4.87108	5.33691
ENSMUSG00000067212	0.936763	0	0	0	0	0	0	0
ENSMUSG00000067235	0.916978	0	0	0	0	0	0	0
ENSMUSG00000068466	0.939114	0	0	0	3.45462	0	0	0
ENSMUSG00000068480	0.96232	0	0	0	0	0	0	0
ENSMUSG00000068614	0.890821	0	0	0	0	0	0	0
ENSMUSG00000069014	0.901721	0	0	0	2.14381	0	0	0
ENSMUSG00000070908	0.884226	0	0	0	0	0	0	0
ENSMUSG00000071656	0.991574	0	0	0	0	0	0.539739	0
ENSMUSG00000071714	1.83782	0	0	0	0	0	0	0
ENSMUSG00000071866	0.960728	0	0	0	1.9679	0	0	0
ENSMUSG00000072235	2.37331	3.26707	2.65914	3.13693	1.9133	2.0959	3.21111	0
ENSMUSG00000072688	3.5207	3.63495	4.10712	3.92089	0	0	3.37135	2.96566
ENSMUSG00000073403	0.699019	0	0	0	0	0.976743	0	0
ENSMUSG00000073411	0.724241	0	0.982406	0	0	0	0	0
ENSMUSG00000074506	6.93401	6.73439	5.67312	7.27374	7.07291	5.56241	6.23741	6.50795
ENSMUSG00000075297	3.59048	3.73466	0	2.293	4.7156	2.78169	1.87094	2.78538
ENSMUSG00000075394	0.732966	0	0	0	0	0	0	0
ENSMUSG00000076431	4.06432	2.78169	3.31963	3.19737	3.05386	2.21895	3.16235	2.50422
ENSMUSG00000078640	0.649551	4.01367	4.41298	4.47817	0	3.28212	2.97383	2.6393
ENSMUSG00000079260	0.654239	0	0	0	0	0	0	0
ENSMUSG00000079298	0.677517	0	0	1.97112	0	0	0	0
ENSMUSG00000079419	0.680547	0	0	0	0	0	0	0
ENSMUSG00000079457	4.91682	4.61492	2.63149	5.0322	3.35682	3.76363	3.59048	2.0682
ENSMUSG00000079492	0.796478	0	1.59218	0	1.11772	0	0	0
ENSMUSG00000079507	0.820255	0	0	0	0	0	0	0
ENSMUSG00000079685	0.748262	0	0	0	0	0	1.27478	0
ENSMUSG00000080180	0.757291	0	0	0	0	0	0	0
ENSMUSG00000080860	0.762319	0	0	0	2.68843	0	0	0
ENSMUSG00000080940	0.769332	0	0	0	0	0	3.2476	0
ENSMUSG00000081176	0.775509	0	0	1.81947	0	0	0	0
ENSMUSG00000081201	0.782118	0	0	3.68288	0	0	0	3.40636
ENSMUSG00000081455	0.788196	0	0	0	0	0	2.35162	0
ENSMUSG00000081471	0	0	0	0	0	0	0	0
ENSMUSG00000081675	0	0	0	2.76797	0	0	2.19822	1.53795
ENSMUSG00000081738	2.97869	0	0	3.1911	4.15617	2.02497	0	0
ENSMUSG00000081974	0	0	0	0	0.608261	0	0	0
ENSMUSG00000082029	3.03573	0	0	0	0	0	0	0
ENSMUSG00000082068	0	0	0	0	0	0	0	0
ENSMUSG00000082095	0	0	0	0	0	0	0	0
ENSMUSG00000082585	0	0	0	0	3.04761	0	0	0
ENSMUSG00000082686	0	0	0	0	1.42926	0	0	0.983561
ENSMUSG00000082809	0	0	1.65509	1.95543	1.11073	0	0	0
ENSMUSG00000082920	0	3.00675	2.80432	3.91099	0	0	0	0
ENSMUSG00000083474	0	0	0	0	0	0	0	0
ENSMUSG00000083553	0	0	0	0	0	0	0	0
ENSMUSG00000083594	0	0	0	0.752613	0	0	0	0
ENSMUSG00000083822	0	4.1143	4.13115	3.3495	3.54872	0	0	0
ENSMUSG00000084164	0	0	0	0	0	0	0	0
ENSMUSG00000084302	0	0	0	0	1.46277	0	0	0
ENSMUSG00000084838	0	0	0	0	0	0	0	0
ENSMUSG00000084949	0	0	0	0	0	0	0	0
ENSMUSG00000085328	0	0	0	0.973935	0	0	0	0
ENSMUSG00000085791	0	0	0	0	2.91657	0	0	0
ENSMUSG00000086427	0	0	0	0	0.792319	1.41821	0	0
ENSMUSG00000086606	3.23099	3.4125	3.74273	3.47259	0	0	0	0
ENSMUSG00000086925	0	0	0	2.16008	0	0	0	0
ENSMUSG00000087415	0	0	0	3.04761	0	0	0	0
ENSMUSG00000087575	0	0	0	0	0	0	0	0
ENSMUSG00000087626	0	0	0	0	2.28117	0	0	0
ENSMUSG00000087652	0	0	0	0	0	1.88783	0	0
ENSMUSG00000089763	0	0	0	0	0	0	0.0944624	0
ENSMUSG00000089791	3.26018	2.46468	2.03052	3.74273	2.74642	3.47259	2.83026	2.08298
ENSMUSG00000089993	0	0	0	0	0	0	0	0.842667
ENSMUSG00000090186	5.18621	3.74273	0	0	1.24807	3.42465	0	0.780257
ENSMUSG00000090994	0	0	0	0	3.09783	0	0	0
ENSMUSG00000091199	0	4.08149	0	0	0	0	0	0
ENSMUSG00000091269	0	0	0	0	0	3.57972	0	0
ENSMUSG00000091549	0	0	0	0	0	0	0	0.921757
ENSMUSG00000091618	0	0	0	0	0	0	0.47297	0.418854
ENSMUSG00000092400	0	0	0	0	0	0	0	0
ENSMUSG00000092455	0	0	0	0	3.72029	0	0	0
ENSMUSG00000092626	2.91287	3.2023	2.28117	0	2.67372	1.95543	0	0
ENSMUSG00000093885	0	0	0	0	3.29987	0	0	0
ENSMUSG00000094030	0	0	0	0	0	0	0.859467	0
ENSMUSG00000094050	0	0	0	0	0	0	0	0
ENSMUSG00000094089	0	0	0	3.57014	0	0	1.50795	1.44822
ENSMUSG00000094167	0	0	0	0	0	0	0	0
ENSMUSG00000094331	0	0	0	0	0	0	0	0.887698
ENSMUSG00000094376	1.24807	1.53795	0.565562	0.703789	0	0	0	0
ENSMUSG00000094498	0	0	0	0	0	0	0	0
ENSMUSG00000094583	1.25733	1.54305	0.554976	0	0	0	0	0
ENSMUSG00000094648	0.102086	0	0	0	0	0	0	0
ENSMUSG00000094856	0.107025	0	0	0	0	0	0	0
ENSMUSG00000095101	1.26162	1.54963	0.557601	0.698066	0	0	0	0
ENSMUSG00000095308	0	0	0	6.23602	0	0	4.35498	5.17207
ENSMUSG00000095694	0.0268889	0	0	0	0	0	0.979562	0
ENSMUSG00000095695	1.2648	1.55464	0.564307	0	0	0	0	0
ENSMUSG00000096292	0	2.90359	0	0	1.63136	0	0	0
ENSMUSG00000096319	0	0	0	0	0	0	4.69472	0
ENSMUSG00000096463	0	0	0	0	0	0	0	0
ENSMUSG00000096802	4.84133	4.62431	0	3.57972	1.63922	3.2968	2.01011	1.22602
ENSMUSG00000096854	0	0	0	0	0	0	0	0
ENSMUSG00000096937	0	0	0	0	0	0	0.869798	0.107025
ENSMUSG00000096987	0	0	0	1.18586	0	0	0	0.939114
ENSMUSG00000097053	0	0	0	0	0	0	1.25117	1.85152
ENSMUSG00000097095	0	0	0	0	0	0	0	0
ENSMUSG00000097108	2.16008	0	0	2.22317	0	0	0.117548	0.0517205
ENSMUSG00000097254	0	2.33416	2.56084	3.48983	0	0	1.36665	1.18977
ENSMUSG00000097295	0	0	0	4.48513	0	0	4.27898	1.78839
ENSMUSG00000097352	0	0	0	0	0	0	0	0
ENSMUSG00000097461	6.28529	5.67511	5.23724	6.44742	5.42891	4.75665	5.76973	5.23207
ENSMUSG00000097636	1.23712	2.11627	0	1.81229	4.30165	1.25733	2.04004	0.159915
ENSMUSG00000097695	0	0	0	0	0	0	0	0.10294
ENSMUSG00000097705	0	0	0	4.41298	0	1.12985	3.2968	3.61235
ENSMUSG00000097779	2.99675	2.41001	1.49002	1.27478	4.09439	0	2.18276	0
ENSMUSG00000097873	0	0	0	1.45806	0	0	0.42152	0
ENSMUSG00000098650	0	0	0	0	6.66415	0.223334	0	0
ENSMUSG00000099115	0	0	0	0	0	0	0	0
